term,mp_id,mp_term_key,name,club,professions,profession_raw,profession_clean,profession_group,profession_group_web
8,394,8-394,Jacek Świat,PiS,specjalista marketingu,specjalista marketingu,specjalista marketingu,Biznes i finanse,Biznes i finanse
8,74,8-74,Jan Duda,PiS,rolnik-przedsiębiorca,rolnik-przedsiębiorca,rolnik-przedsiębiorca,Biznes i finanse,Biznes i finanse
8,416,8-416,Jan Warzecha,PiS,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,333,8-333,Jarosław Sachajko,Kukiz15,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,182,8-182,Jerzy Kozłowski,UPR,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,232,8-232,Jerzy Małecki,PiS,bankowiec,bankowiec,bankowiec,Biznes i finanse,Biznes i finanse
8,244,8-244,Jerzy Meysztowicz,PO-KO,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,425,8-425,Jerzy Wilk,PiS,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,14,8-14,Joanna Augustynowska,PO-KO,"ekonomista, prawnik",ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,85,8-85,Joanna Frydrych,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,339,8-339,Joanna Mihułka,TERAZ!,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,373,8-373,Józefa Szczurek-Żelazko,PiS,menadżer ochrony zdrowia,menadżer ochrony zdrowia,menadżer ochrony zdrowia,Biznes i finanse,Biznes i finanse
8,475,8-475,Kamil Bortniczuk,PiS,"menedżer, prawnik, urzędnik państwowy",menedżer,menedżer,Biznes i finanse,Biznes i finanse
8,265,8-265,Killion Munyama,PO-KO,"ekonomista, nauczyciel akademicki",ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,489,8-489,Krzysztof Ciebiada,PiS,przedsiębiorca prywatny,przedsiębiorca prywatny,przedsiębiorca prywatny,Biznes i finanse,Biznes i finanse
8,227,8-227,Krzysztof Maciejewski,PiS,"przedsiębiorca prywatny, inżynier mechanik",przedsiębiorca prywatny,przedsiębiorca prywatny,Biznes i finanse,Biznes i finanse
8,406,8-406,Krzysztof Truskolaski,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,326,8-326,Leszek Ruszczyk,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,480,8-480,Magdalena Ewa Marek,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,395,8-395,Marcin Święcicki,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,133,8-133,Marek Jakubiak,niez.,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,360,8-360,Marek Sowa,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,441,8-441,Marek Zagórski,PiS,prezes,prezes,prezes,Biznes i finanse,Biznes i finanse
8,474,8-474,Mariusz Trepka,PiS,"menedżer, inżynier",menedżer,menedżer,Biznes i finanse,Biznes i finanse
8,105,8-105,Marta Golbik,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,471,8-471,Małgorzata Janowska,PiS,księgowa,księgowa,księgowa,Biznes i finanse,Biznes i finanse
8,272,8-272,Małgorzata Niemczyk,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,297,8-297,Małgorzata Pępek,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,456,8-456,Małgorzata Zwiercan,PiS,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,130,8-130,Michał Jach,PiS,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,364,8-364,Michał Stasiński,PO-KO,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,367,8-367,Mirosław Suchoń,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,276,8-276,Mirosława Nykiel,PO-KO,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,422,8-422,Monika Wielichowska,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,123,8-123,Paulina Hennig-Kloska,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,20,8-20,Paweł Bańkowski,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,163,8-163,Paweł Kobyliński,PO-KO,mgr ekonomii,mgr ekonomii,mgr ekonomii,Biznes i finanse,Biznes i finanse
8,280,8-280,Paweł Olszewski,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,315,8-315,Paweł Pudłowski,PO-KO,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,369,8-369,Paweł Suski,PO-KO,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,55,8-55,Piotr Cieśliński,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,253,8-253,Piotr Misiło,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,413,8-413,Piotr Uściński,PiS,manager,manager,manager,Biznes i finanse,Biznes i finanse
8,494,8-494,Rafał Mucha,PiS,menedżer,menedżer,menedżer,Biznes i finanse,Biznes i finanse
8,296,8-296,Ryszard Petru,TERAZ!,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,94,8-94,Stanisław Gawłowski,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,270,8-270,Sławomir Neumann,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,15,8-15,Tadeusz Aziewicz,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,57,8-57,Tadeusz Cymański,PiS,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,56,8-56,Tomasz Cimoszewicz,PO-KO,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,140,8-140,Tomasz Jaskóła,UPR,dyrektor generalny,dyrektor generalny,dyrektor generalny,Biznes i finanse,Biznes i finanse
8,347,8-347,Tomasz Siemoniak,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,325,8-325,Urszula Rusecka,PiS,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,466,8-466,Waldemar Olejniczak,PiS,przedsiębiorca prywatny,przedsiębiorca prywatny,przedsiębiorca prywatny,Biznes i finanse,Biznes i finanse
8,185,8-185,Wiesław Krajewski,PiS,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,19,8-19,Wojciech Bakun,Kukiz15,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,3,8-3,Zbigniew Ajchler,PO-KO,agroprzedsiębiorca,agroprzedsiębiorca,agroprzedsiębiorca,Biznes i finanse,Biznes i finanse
8,117,8-117,Zbigniew Gryglas,PiS,przedsiębiorca,przedsiębiorca,przedsiębiorca,Biznes i finanse,Biznes i finanse
8,64,8-64,Zofia Czernow,PO-KO,ekonomista,ekonomista,ekonomista,Biznes i finanse,Biznes i finanse
8,171,8-171,Adam Korol,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,391,8-391,Agnieszka Ścigaj,Kukiz15,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,261,8-261,Aleksander Mrówczyński,PiS,nauczyciel matematyki,nauczyciel matematyki,nauczyciel matematyki,Edukacja i nauka,Edukacja i nauka
8,352,8-352,Andrzej Smirnow,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,378,8-378,Andrzej Szlachta,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,27,8-27,Anna Białkowska,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,461,8-461,Anna Cicholska,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,354,8-354,Anna Elżbieta Sobecka,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,191,8-191,Anna Krupka,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,250,8-250,Anna Milczanowska,PiS,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
8,340,8-340,Anna Schmidt-Rodziewicz,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,228,8-228,Antoni Macierewicz,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,62,8-62,Arkadiusz Czartoryski,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,370,8-370,Artur Szałabawka,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,42,8-42,Barbara Bubula,PiS,filolog języka polskiego,filolog języka polskiego,filolog języka polskiego,Edukacja i nauka,Edukacja i nauka
8,143,8-143,Bartosz Józwiak,UPR,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,467,8-467,Bartłomiej Stawiarski,PiS,"historyk, urzędnik samorządowy",historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,439,8-439,Bartłomiej Wróblewski,PiS,wykładowca akademicki,wykładowca akademicki,wykładowca akademicki,Edukacja i nauka,Edukacja i nauka
8,243,8-243,Beata Mazurek,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,331,8-331,Bogdan Rzońca,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,45,8-45,Borys Budka,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,299,8-299,Danuta Pietraszewska,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,327,8-327,Dorota Rutkowska,PO-KO,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,344,8-344,Edward Siarka,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,91,8-91,Elżbieta Gapińska,PO-KO,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
8,190,8-190,Elżbieta Kruk,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,429,8-429,Elżbieta Witek,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,71,8-71,Ewa Drozd,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,402,8-402,Ewa Tomaszewska,PiS,fizyk,fizyk,fizyk,Edukacja i nauka,Edukacja i nauka
8,432,8-432,Grzegorz Adam Woźniak,PiS,geograf,geograf,geograf,Edukacja i nauka,Edukacja i nauka
8,135,8-135,Grzegorz Janik,PiS,nauczyciel wychowania fizycznego,nauczyciel wychowania fizycznego,nauczyciel wychowania fizycznego,Edukacja i nauka,Edukacja i nauka
8,469,8-469,Grzegorz Raczak,PiS,"lekarz, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,501,8-501,Henryk Wnorowski,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,320,8-320,Ireneusz Raś,PO-KO,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,247,8-247,Iwona Michałek,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,212,8-212,Izabela Leszczyna,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,203,8-203,Jacek Kurzępa,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,311,8-311,Jacek Protas,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,312,8-312,Jacek Protasiewicz,PSL-KP,filolog polski,filolog polski,filolog polski,Edukacja i nauka,Edukacja i nauka
8,335,8-335,Jacek Sasin,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,479,8-479,Jagna Marczułajtis-Walczak,PO-KO,"nauczyciel akademicki, trener narciarstwa i snowboardu",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,53,8-53,Janusz Cichoń,PO-KO,wykładowca akademicki,wykładowca akademicki,wykładowca akademicki,Edukacja i nauka,Edukacja i nauka
8,111,8-111,Jarosław Gowin,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,365,8-365,Jarosław Stawiarski,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,377,8-377,Jarosław Szlachetka,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,411,8-411,Jarosław Urbaniak,PO-KO,logik,logik,logik,Edukacja i nauka,Edukacja i nauka
8,460,8-460,Jerzy Żyżyński,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,35,8-35,Joanna Borowiak,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,82,8-82,Joanna Fabisiak,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,263,8-263,Joanna Mucha,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,41,8-41,Józef Brynkus,Kukiz15,historyk - nauczyciel akademicki,historyk - nauczyciel akademicki,historyk - nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,128,8-128,Józefa Hrynkiewicz,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,462,8-462,Katarzyna Czochara,PiS,nauczyciel języka niemieckiego,nauczyciel języka niemieckiego,nauczyciel języka niemieckiego,Edukacja i nauka,Edukacja i nauka
8,490,8-490,Katarzyna Dutkiewicz,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,221,8-221,Katarzyna Lubnauer,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,258,8-258,Kazimierz Moskal,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,265,8-265,Killion Munyama,PO-KO,"ekonomista, nauczyciel akademicki",nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,102,8-102,Konrad Głębocki,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,255,8-255,Kornel Morawiecki,WiS,fizyk,fizyk,fizyk,Edukacja i nauka,Edukacja i nauka
8,294,8-294,Krystyna Pawłowicz,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,382,8-382,Krystyna Szumilas,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,438,8-438,Krystyna Wróblewska,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,216,8-216,Krzysztof Lipiec,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,248,8-248,Krzysztof Michałkiewicz,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,361,8-361,Lech Sprawka,PiS,nauczyciel konsultant,nauczyciel konsultant,nauczyciel konsultant,Edukacja i nauka,Edukacja i nauka
8,47,8-47,Lidia Burzyńska,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,236,8-236,Maciej Masłowski,Kukiz15,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,233,8-233,Maciej Małecki,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,420,8-420,Maciej Wąsik,PiS,archeolog,archeolog,archeolog,Edukacja i nauka,Edukacja i nauka
8,76,8-76,Marcin Duszek,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,194,8-194,Marek Krząkała,PO-KO,nauczyciel języka obcego,nauczyciel języka obcego,nauczyciel języka obcego,Edukacja i nauka,Edukacja i nauka
8,205,8-205,Marek Kwitek,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,329,8-329,Marek Rząsa,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,496,8-496,Maria Nowak,PiS,matematyk,matematyk,matematyk,Edukacja i nauka,Edukacja i nauka
8,149,8-149,Mariusz Kamiński,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,142,8-142,Mariusz Orion Jędrysek,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,77,8-77,Michał Dworczyk,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,23,8-23,Mieczysław Kazimierz Baszko,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,362,8-362,Mirosława Stachowiak-Różecka,PiS,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
8,278,8-278,Norbert Obrycki,PO-KO,germanista,germanista,germanista,Edukacja i nauka,Edukacja i nauka
8,219,8-219,Paweł Lisiecki,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,289,8-289,Paweł Papke,PO-KO,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
8,18,8-18,Piotr Babinetz,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,101,8-101,Piotr Gliński,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,268,8-268,Piotr Naimski,PiS,biochemik,biochemik,biochemik,Edukacja i nauka,Edukacja i nauka
8,281,8-281,Piotr Olszówka,PiS,pedagog,pedagog,pedagog,Edukacja i nauka,Edukacja i nauka
8,412,8-412,Piotr Uruski,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,407,8-407,Rafał Trzaskowski,PO,wykładowca akademicki,wykładowca akademicki,wykładowca akademicki,Edukacja i nauka,Edukacja i nauka
8,436,8-436,Rafał Wójcikowski,Kukiz15,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,167,8-167,Robert Kołakowski,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,187,8-187,Robert Kropiwnicki,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,399,8-399,Ryszard Terlecki,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,409,8-409,Stanisław Tyszka,Kukiz15,wykładowca akademicki,wykładowca akademicki,wykładowca akademicki,Edukacja i nauka,Edukacja i nauka
8,465,8-465,Stefan Strzałkowski,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,161,8-161,Sławomir Kłosowski,PiS,nauczyciel historii,nauczyciel historii,nauczyciel historii,Edukacja i nauka,Edukacja i nauka
8,485,8-485,Sławomir Skwarek,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,445,8-445,Sławomir Zawiślak,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,433,8-433,Tadeusz Woźniak,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,100,8-100,Teresa Glenc,PiS,nauczyciel języka polskiego,nauczyciel języka polskiego,nauczyciel języka polskiego,Edukacja i nauka,Edukacja i nauka
8,303,8-303,Teresa Piotrowska,PO-KO,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,414,8-414,Teresa Wargocka,PiS,socjolog,socjolog,socjolog,Edukacja i nauka,Edukacja i nauka
8,103,8-103,Tomasz Głogowski,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,473,8-473,Tomasz Zieliński,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,223,8-223,Tomasz Ławniczak,PiS,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,61,8-61,Witold Czarnecki,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,26,8-26,Włodzimierz Bernacki,PiS,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,277,8-277,Włodzimierz Nykiel,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,69,8-69,Zbigniew Dolata,PiS,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,168,8-168,Zbigniew Konwiński,PO-KO,historyk,historyk,historyk,Edukacja i nauka,Edukacja i nauka
8,358,8-358,Zbigniew Sosnowski,PSL-KP,nauczyciel historii,nauczyciel historii,nauczyciel historii,Edukacja i nauka,Edukacja i nauka
8,93,8-93,Zdzisław Gawlik,PO-KO,nauczyciel akademicki,nauczyciel akademicki,nauczyciel akademicki,Edukacja i nauka,Edukacja i nauka
8,492,8-492,Zofia Ławrynowicz,PO-KO,nauczyciel,nauczyciel,nauczyciel,Edukacja i nauka,Edukacja i nauka
8,468,8-468,Andrzej Melak,PiS,rzemieślnik,rzemieślnik,rzemieślnik,Inne,Inne
8,209,8-209,Bogdan Latosiński,PiS,kierowca autobusu,kierowca autobusu,kierowca autobusu,Inne,Inne
8,470,8-470,Grzegorz Piechowiak,PiS,"zarządca, nadzorca sądowy, syndyk",zarządca,zarządca,Inne,Inne
8,195,8-195,Henryka Krzywonos-Strycharska,PO-KO,emeryt,emeryt,emeryt,Inne,Inne
8,495,8-495,Jerzy Naszkiewicz,PiS,pracownik biurowy,pracownik biurowy,pracownik biurowy,Inne,Inne
8,338,8-338,Joanna Scheuring-Wielgus,TERAZ!,zawodowy działacz organizacji pozarządowej,zawodowy działacz organizacji pozarządowej,zawodowy działacz organizacji pozarządowej,Inne,Inne
8,321,8-321,Stefan Romecki,Kukiz15,emeryt,emeryt,emeryt,Inne,Inne
8,58,8-58,Adam Cyrański,PO-KO,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
8,66,8-66,Andrzej Czerwiński,PO-KO,inżynier elektryk,inżynier elektryk,inżynier elektryk,Inżynieria i techniczne,Technika i IT
8,72,8-72,Antoni Duda,PiS,inżynier elektryk,inżynier elektryk,inżynier elektryk,Inżynieria i techniczne,Technika i IT
8,245,8-245,Antoni Mężydło,PO-KO,inżynier elektronik,inżynier elektronik,inżynier elektronik,Inżynieria i techniczne,Technika i IT
8,75,8-75,Artur Dunin,PO-KO,geodeta,geodeta,geodeta,Inżynieria i techniczne,Technika i IT
8,483,8-483,Danuta Nowicka,PiS,inżynier metalurg,inżynier metalurg,inżynier metalurg,Inżynieria i techniczne,Technika i IT
8,84,8-84,Ewa Filipiak,PiS,inżynier energetyk,inżynier energetyk,inżynier energetyk,Inżynieria i techniczne,Technika i IT
8,239,8-239,Grzegorz Matusiak,PiS,inżynier energetyki,inżynier energetyki,inżynier energetyki,Inżynieria i techniczne,Technika i IT
8,156,8-156,Jan Kilian,PiS,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
8,157,8-157,Jan Klawiter,niez.,inżynier chemik,inżynier chemik,inżynier chemik,Inżynieria i techniczne,Technika i IT
8,8,8-8,Jan Krzysztof Ardanowski,PiS,inżynier rolnictwa,inżynier rolnictwa,inżynier rolnictwa,Inżynieria i techniczne,Technika i IT
8,393,8-393,Janusz Śniadek,PiS,inżynier mechanik,inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
8,28,8-28,Jerzy Bielecki,PiS,inżynier elektryk,inżynier elektryk,inżynier elektryk,Inżynieria i techniczne,Technika i IT
8,34,8-34,Jerzy Borowczak,PO-KO,mechanik budowy okrętów i statków,mechanik budowy okrętów i statków,mechanik budowy okrętów i statków,Inżynieria i techniczne,Technika i IT
8,110,8-110,Jerzy Gosiewski,PiS,inżynier leśnictwa,inżynier leśnictwa,inżynier leśnictwa,Inżynieria i techniczne,Technika i IT
8,131,8-131,Jerzy Jachnik,PP,inżynier metalurg,inżynier metalurg,inżynier metalurg,Inżynieria i techniczne,Technika i IT
8,293,8-293,Jerzy Paul,PiS,inżynier ogrodnictwa,inżynier ogrodnictwa,inżynier ogrodnictwa,Inżynieria i techniczne,Technika i IT
8,124,8-124,Jolanta Hibner,PO-KO,inżynier ochrony środowiska,inżynier ochrony środowiska,inżynier ochrony środowiska,Inżynieria i techniczne,Technika i IT
8,107,8-107,Kazimierz Gołojuch,PiS,inżynier mechanizacji rolnictwa,inżynier mechanizacji rolnictwa,inżynier mechanizacji rolnictwa,Inżynieria i techniczne,Technika i IT
8,304,8-304,Kazimierz Plocke,PO-KO,inżynier rolnik,inżynier rolnik,inżynier rolnik,Inżynieria i techniczne,Technika i IT
8,87,8-87,Krzysztof Gadowski,PO-KO,inżynier transportu drogowego,inżynier transportu drogowego,inżynier transportu drogowego,Inżynieria i techniczne,Technika i IT
8,491,8-491,Krzysztof Janusz Kozik,PiS,inżynier górnik,inżynier górnik,inżynier górnik,Inżynieria i techniczne,Technika i IT
8,227,8-227,Krzysztof Maciejewski,PiS,"przedsiębiorca prywatny, inżynier mechanik",inżynier mechanik,inżynier mechanik,Inżynieria i techniczne,Technika i IT
8,348,8-348,Krzysztof Sitarski,PiS,inżynier górnik,inżynier górnik,inżynier górnik,Inżynieria i techniczne,Technika i IT
8,32,8-32,Magdalena Błeńska,niez.,architekt,architekt,architekt,Inżynieria i techniczne,Technika i IT
8,155,8-155,Marcin Kierwiński,PO-KO,inżynier elektronik,inżynier elektronik,inżynier elektronik,Inżynieria i techniczne,Technika i IT
8,306,8-306,Marek Polak,PiS,technik mechanik,technik mechanik,technik mechanik,Inżynieria i techniczne,Technika i IT
8,336,8-336,Marek Sawicki,PSL-KP,inżynier rolnictwa,inżynier rolnictwa,inżynier rolnictwa,Inżynieria i techniczne,Technika i IT
8,454,8-454,Maria Zuba,PiS,inżynier elektryk,inżynier elektryk,inżynier elektryk,Inżynieria i techniczne,Technika i IT
8,474,8-474,Mariusz Trepka,PiS,"menedżer, inżynier",inżynier,inżynier,Inżynieria i techniczne,Technika i IT
